OBJECTID,Borough,Type,Provider,Remarks,SSID,Activated,Latitude,Longitude
1684,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.810178,-73.948924
1685,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811266,-73.950126
1686,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.81026,-73.93951
1687,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.806413,-73.940149
1688,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.807092,-73.939714
1689,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.807594,-73.939065
1690,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.815114,-73.941112
1691,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.808297,-73.93889
1692,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.808224,-73.940778
1693,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.809617,-73.942117
1694,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811198,-73.943866
1695,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.812037,-73.946231
1696,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813366,-73.948843
1697,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.812628,-73.945444
1698,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.812418,-73.944689
1699,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811841,-73.942725
1700,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813986,-73.948359
1701,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.814125,-73.946993
1702,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813122,-73.944376
1703,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811835,-73.94135
1704,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.810795,-73.938925
1705,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.816089,-73.946688
1706,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.81393,-73.944955
1707,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.815693,-73.947008
1708,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.809559,-73.943417
1709,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811575,-73.938453
1710,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.812002,-73.936231
1711,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813502,-73.937185
1712,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.814205,-73.936726
1713,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.816677,-73.946392
1714,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.814952,-73.938941
1715,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.815803,-73.940812
1716,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811236,-73.936507
1717,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813713,-73.941262
1718,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.809357,-73.944461
1719,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813646,-73.940053
1720,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.813434,-73.939112
1721,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.811138,-73.942846
1722,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.809672,-73.944004
1723,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.812491,-73.942248
1724,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.812944,-73.941693
1725,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.815705,-73.939519
1726,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.801951,-73.953554
1727,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.800652,-73.954616
1728,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.802298,-73.952405
1729,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.800546,-73.952427
1730,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.803511,-73.952942
1731,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.798102,-73.950349
1732,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.799928,-73.954549
1733,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.801053,-73.950042
1734,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.796528,-73.948492
1735,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.799151,-73.947499
1736,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.800592,-73.946685
1737,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.80135,-73.945756
1738,MN,Free,Harlem,Remarks not available,Harlem Wi-Fi,2099-01-01,40.802684,-73.945158
1739,MN,Free,AT&T,Remarks not available,attwifi,2099-01-01,40.7721,-73.9771
1740,MN,Free,AT&T,Remarks not available,attwifi,2099-01-01,40.768,-73.9712
1741,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.663094,-73.976292
1742,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.663381,-73.976083
1743,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.675979,-73.765364
1744,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.679472,-73.770693
1745,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.679963,-73.767752
1746,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.785958,-73.985075
1747,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.71025,-73.99798
1748,MN,Free,AT&T,Remarks not available,attwifi,2099-01-01,40.8292,-73.9361
1749,MN,Free,AT&T,Remarks not available,attwifi,2099-01-01,40.8048,-73.9443
1750,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.71025,-73.99798
1751,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.71025,-73.99798
1752,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.71025,-73.99798
1753,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.71025,-73.99798
1754,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.739353,-73.736825
1755,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.739547,-73.73592
1756,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.739739,-73.735041
1757,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.739909,-73.73458
1758,MN,Free,AT&T,Remarks not available,attwifi,2099-01-01,40.7016,-74.0149
1759,MN,Free,AT&T,Remarks not available,attwifi,2099-01-01,40.703,-74.0168
1760,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.740214,-73.734311
1761,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.75797,-73.825241
1762,QU,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.75858,-73.825078
1763,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.696675,-73.997656
1764,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.696989,-73.997486
1765,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.697344,-73.997333
1766,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.697669,-73.997183
1767,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.698103,-73.996944
1768,BK,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.696732,-73.990349
1769,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.749908,-74.00089
1770,MN,Free,NYPL,Remarks not available,NYPL,2099-01-01,40.71548815,-74.01621384
1771,BK,Free,BPL,Remarks not available,BPLUNWIRED,2099-01-01,40.60569034,-73.98623163
1772,BK,Free,BPL,Remarks not available,BPLUNWIRED,2099-01-01,40.62306453,-73.98944677
1773,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.749783,-74.000711
1774,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.74827,-74.002068
1775,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.74827,-74.002068
1776,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.74827,-74.002068
1777,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.74827,-74.002068
1778,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.74827,-74.002068
1779,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.712307,-74.006961
1780,MN,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.70935,-74.009903
1781,SI,Limited Free,SPECTRUM,3 free 10 min sessions,GuestWiFi,2099-01-01,40.618064,-74.108186
1782,QU,Free,QPL,Remarks not available,QBPL_WIRELESS,2099-01-01,40.70787313,-73.79467804
1783,QU,Free,QPL,Remarks not available,QBPL_WIRELESS,2099-01-01,40.71294357,-73.88086427
1784,QU,Free,QPL,Remarks not available,QBPL_WIRELESS,2099-01-01,40.74293095,-73.82516996
1785,MN,Free,NYPL,Temporary Closing,NYPL,2099-01-01,40.80301816,-73.93484756
1786,BK,Free,BPL,Remarks not available,BPLUNWIRED,2099-01-01,40.67234353,-73.96822438
1787,BK,Free,BPL,Remarks not available,BPLUNWIRED,2099-01-01,40.64591212,-74.01363
1788,MN,Free,NYPL,Remarks not available,NYPL,2099-01-01,40.79421561,-73.94345108
1789,BK,Free,BPL,Remarks not available,BPLUNWIRED,2099-01-01,40.68737909,-73.96603067
1790,MN,Free,Manhattan Down Alliance,Remarks not available,#DwtwnAllianceFreeWiFi,2099-01-01,40.7071991,-74.0037003
1791,MN,Free,Manhattan Down Alliance,Remarks not available,#DwtwnAllianceFreeWiFi,2099-01-01,40.7070999,-74.0036011
1792,MN,Free,Manhattan Down Alliance,Remarks not available,#DwtwnAllianceFreeWiFi,2099-01-01,40.7070007,-74.0035019
7941,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.788832,-73.970335
7942,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-09-08,40.748551,-73.875775
7943,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-04,40.748049,-73.879386
7944,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-03-23,40.746868,-73.97452
7945,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-12-04,40.746251,-73.990506
7946,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.742301,-73.99683
7947,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.763891,-73.962087
7948,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.789182,-73.970075
7949,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-03-20,40.740772,-73.998204
7950,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-02-21,40.74909,-73.871817
7951,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-09,40.652771,-73.94987
7952,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-02-07,40.724614,-73.987336
7953,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-31,40.729436,-73.983824
7954,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-09,40.745986,-73.984492
7955,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-03-12,40.849423,-73.933529
7956,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.759234,-73.965504
7957,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-12,40.853881,-73.908662
7958,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-23,40.763553,-73.928514
7959,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-17,40.762464,-73.926262
7960,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-14,40.761341,-73.92387
7961,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-09-07,40.747543,-73.884098
7962,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-26,40.816692,-73.916719
7963,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-01-03,40.76777,-73.955691
7964,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-09,40.742211,-73.918995
7965,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-23,40.708922,-73.94339
7966,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-09,40.74218,-73.918733
7967,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.687594,-73.987068
7968,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-08-30,40.728622,-73.984419
7969,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-13,40.847574,-73.900766
7970,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-04-13,40.663827,-73.950775
7971,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-16,40.820796,-73.943285
7972,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-10,40.763,-73.913259
7973,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-01-16,40.66355,-73.991246
7974,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.641858,-73.962836
7975,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-03,40.674266,-73.950234
7976,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-09-12,40.821828,-73.939286
7977,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-16,40.807779,-73.945253
7978,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-04-03,40.676409,-73.98029
7979,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-22,40.821596,-73.942699
7980,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-02-06,40.837241,-73.942876
7981,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-06,40.801949,-73.949259
7982,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-10-31,40.80235,-73.95698
7983,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-09-12,40.818505,-73.941152
7984,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-11,40.816446,-73.942649
7985,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-02-28,40.801001,-73.961448
7986,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-16,40.820122,-73.943776
7987,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-11-16,40.815376,-73.947503
7988,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-10-14,40.81069,-73.950658
7989,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-20,40.805615,-73.950557
7990,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-02-09,40.736141,-73.989183
7991,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.862051,-73.896079
7992,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-10,40.766386,-73.920459
7993,BK,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-08,40.673527,-73.950078
7994,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-16,40.809186,-73.948591
7995,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-09,40.808793,-73.948125
7996,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-17,40.854764,-73.911439
7997,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-30,40.816692,-73.919637
7998,QU,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-08-07,40.692106,-73.861994
7999,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-22,40.817141,-73.916208
8000,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-26,40.862152,-73.898396
8001,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-03-13,40.817057,-73.946012
8002,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-10-31,40.816689,-73.946548
8003,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-02,40.816298,-73.946558
8004,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-10-19,40.822924,-73.941723
8005,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-16,40.809022,-73.948689
8006,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-08-18,40.805792,-73.954263
8007,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-20,40.808733,-73.952093
8008,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-20,40.811362,-73.95016
8009,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-03-13,40.810989,-73.950711
8010,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-01-09,40.807818,-73.94583
8011,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2016-12-20,40.808939,-73.948011
8258,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-28,40.81431,-73.930217
8259,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-16,40.813595,-73.9304
8260,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-19,40.812441,-73.92925
8261,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-19,40.812253,-73.928665
8262,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-26,40.808544,-73.929074
8263,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-03-06,40.798786,-73.939765
8264,MN,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2099-01-01,40.791898,-73.944596
8265,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-25,40.571437,-74.108959
8266,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.571782,-74.108614
8267,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.57285,-74.107539
8268,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.573466,-74.106917
8269,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-25,40.575553,-74.104816
8270,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.576811,-74.103565
8271,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-02-28,40.579634,-74.100652
8272,SI,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-05-25,40.579839,-74.100012
8273,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-05,40.843881,-73.91293
8274,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-07-20,40.835133,-73.919797
8275,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-06-13,40.84833,-73.9099
8276,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2018-01-12,40.86115,-73.8974
8277,BX,Free,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi,2017-10-26,40.86487,-73.8928
