OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,BoroName,NTACode,NTAName,CounDist,Postcode,BoroCD,CT2010,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
863,MN,Free,Manhattan Down Alliance,7,"135 John Street, New York, NY 10038, USA",40.7070999,-74.0049973,982864.4919,196892.0843,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10038,101,1502,1001502,1001164,1000750008,60,"{'latitude': '40.7070998998', 'needs_recoding': False, 'longitude': '-74.0049973006', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
864,MN,Free,Manhattan Down Alliance,8,"182-188 Front Street, New York, NY 10038, USA",40.706501,-74.0045013,983001.9976,196673.8797,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10038,101,1502,1001502,0,1000740040,61,"{'latitude': '40.7065010001', 'needs_recoding': False, 'longitude': '-74.0045012998', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
865,MN,Free,Manhattan Down Alliance,9,"125-133 Maiden Lane, New York, NY 10038, USA",40.7062988,-74.0061035,982557.7763,196600.2391,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10038,101,1502,1001502,1087484,1000707501,62,"{'latitude': '40.7062988002', 'needs_recoding': False, 'longitude': '-74.0061035001', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
866,MN,Free,Manhattan Down Alliance,10,"5 Hanover Square, New York, NY 10004, USA",40.7048988,-74.0093002,981671.4225,196090.2549,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10004,101,7,1000700,1000832,1000280005,63,"{'latitude': '40.7048987998', 'needs_recoding': False, 'longitude': '-74.0093001995', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
867,MN,Free,Manhattan Down Alliance,11,"110 Pearl Street, New York, NY 10005, USA",40.7047005,-74.0089035,981781.4042,196017.9968,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10005,101,7,1000700,1000859,1000310001,64,"{'latitude': '40.7047004998', 'needs_recoding': False, 'longitude': '-74.0089035001', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
868,MN,Free,Manhattan Down Alliance,12,"90 Water Street, New York, NY 10005, USA",40.7047005,-74.0083008,981948.5095,196017.9804,Outdoor,,New York,#DwtwnAllianceFreeWiFi,,,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10005,101,7,1000700,1000862,1000310034,65,"{'latitude': '40.7047004998', 'needs_recoding': False, 'longitude': '-74.0083008003', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
869,MN,Free,Chelsea,,10th between 15th and 16th,40.74319278,-74.00738776,982202.8436,210041.8831,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,67,"{'latitude': '40.7431927759', 'needs_recoding': False, 'longitude': '-74.0073877576', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
870,MN,Free,Chelsea,,16th near 9th r,40.74259125,-74.00506496,982846.4798,209822.6841,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,68,"{'latitude': '40.7425912548', 'needs_recoding': False, 'longitude': '-74.005064964', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
871,MN,Free,Chelsea,,16th between 8th and 9th,40.74183935,-74.00325716,983347.4201,209548.7161,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,69,"{'latitude': '40.7418393463', 'needs_recoding': False, 'longitude': '-74.0032571552', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
872,MN,Free,Chelsea,,10th and 15th,40.74275383,-74.00767207,982124.0459,209881.9674,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,70,"{'latitude': '40.7427538286', 'needs_recoding': False, 'longitude': '-74.0076720715', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
873,MN,Free,Chelsea,,9th Ave and 12th St,40.73948602,-74.00626659,982513.4228,208691.3701,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN23,West Village,3,10014,102,79,1007900,0,0,71,"{'latitude': '40.7394860202', 'needs_recoding': False, 'longitude': '-74.0062665941', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
874,MN,Free,Chelsea,,"10th between, 17th and 18th",40.74440799,-74.00663674,982410.9853,210484.6089,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,99,1009900,0,0,72,"{'latitude': '40.7444079933', 'needs_recoding': False, 'longitude': '-74.0066367391', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
875,MN,Free,Chelsea,,9th between 16th and 17th,40.74260751,-74.0042603,983069.4551,209828.5955,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,73,"{'latitude': '40.7426075127', 'needs_recoding': False, 'longitude': '-74.0042603013', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
876,MN,Free,Chelsea,,17th near 9th,40.74247745,-74.00296211,983429.1863,209781.196,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,75,"{'latitude': '40.7424774535', 'needs_recoding': False, 'longitude': '-74.0029621124', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
877,MN,Free,Chelsea,,8th and 18th,40.74229862,-74.00070906,984053.5168,209716.0285,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,89,1008900,0,0,76,"{'latitude': '40.7422986209', 'needs_recoding': False, 'longitude': '-74.0007090572', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
878,MN,Free,Chelsea,,10th between 16th and 17th,40.74369675,-74.00701761,982305.4261,210225.4881,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,77,"{'latitude': '40.7436967487', 'needs_recoding': False, 'longitude': '-74.007017612', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
879,MN,Free,Chelsea,,8th and 17th,40.74155484,-74.00111139,983942.0255,209445.0461,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,1008100,0,0,78,"{'latitude': '40.7415548385', 'needs_recoding': False, 'longitude': '-74.0011113879', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
880,MN,Free,Chelsea,,17th near 8th,40.74190031,-74.00185704,983735.4013,209570.9165,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,79,"{'latitude': '40.741900312', 'needs_recoding': False, 'longitude': '-74.0018570427', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
881,MN,Free,Chelsea,,9th and 19th SW,40.74398938,-74.00341272,983304.3414,210332.042,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,89,1008900,1078444,1007160017,80,"{'latitude': '40.7439893758', 'needs_recoding': False, 'longitude': '-74.003412724', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
882,MN,Free,Chelsea,,14thst and 9thav r,40.74099801,-74.0054512,982739.4157,209242.2213,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,81,"{'latitude': '40.7409980115', 'needs_recoding': False, 'longitude': '-74.0054512019', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
883,MN,Free,Chelsea,,9th av and 13th st,40.74025828,-74.00600374,982586.2838,208972.7232,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN23,West Village,3,10014,102,79,1007900,0,0,83,"{'latitude': '40.7402582786', 'needs_recoding': False, 'longitude': '-74.006003738', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
884,MN,Free,Chelsea,,17th between 10th and 9th,40.74340615,-74.00521517,982804.8753,210119.5795,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,84,"{'latitude': '40.7434061518', 'needs_recoding': False, 'longitude': '-74.0052151686', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
885,MN,Free,Chelsea,,18th between 8th and 9th,40.74277009,-74.00171757,983774.057,209887.8021,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,89,1008900,0,1007420022,85,"{'latitude': '40.7427700859', 'needs_recoding': False, 'longitude': '-74.0017175673', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
886,MN,Free,Chelsea,,15th between 8th and 9th,40.74094924,-74.00340199,983307.2716,209224.4228,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,86,"{'latitude': '40.7409492377', 'needs_recoding': False, 'longitude': '-74.0034019945', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
887,MN,Free,Chelsea,,16th east of 10th Av,40.74324155,-74.00680304,982364.8722,210059.639,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,87,"{'latitude': '40.7432415473', 'needs_recoding': False, 'longitude': '-74.0068030355', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
888,MN,Free,Chelsea,,9th and 18th,40.74343663,-74.00364876,983238.9285,210130.6631,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,0,0,88,"{'latitude': '40.7434366339', 'needs_recoding': False, 'longitude': '-74.0036487581', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
889,MN,Free,Chelsea,,8th and 15 th SE pole,40.74027454,-74.00197506,983702.6848,208978.5955,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,1008100,0,0,89,"{'latitude': '40.7402745363', 'needs_recoding': False, 'longitude': '-74.0019750591', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
890,SI,Limited Free,SPECTRUM,Clove Lakes Park - Lake Club Restaurant,Lake Club Restaurant Back Patio Dining,40.61775,-74.108185,954215.3724,164357.9125,Indoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI07,Westerleigh,49,10301,501,147,5014700,5112425,5003190001,90,"{'latitude': '40.61775', 'needs_recoding': False, 'longitude': '-74.108185', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
891,SI,Limited Free,SPECTRUM,Clove Lakes Park - Lake Club Restaurant,Lake Club Restaurant Indoor Dining Area,40.61775,-74.108185,954215.3724,164357.9125,Indoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI07,Westerleigh,49,10301,501,147,5014700,5112425,5003190001,91,"{'latitude': '40.61775', 'needs_recoding': False, 'longitude': '-74.108185', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
892,MN,Free,Chelsea,,loading dock,40.7418464,-74.00404464,983129.204,209551.2935,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,83,1008300,1013043,1007390001,92,"{'latitude': '40.7418463958', 'needs_recoding': False, 'longitude': '-74.0040446358', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
893,MN,Free,Chelsea,,85 10th lobby unit,40.74330658,-74.00802612,982025.9556,210083.3597,Outdoor,,New York,CICFreeWiFi,,,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,99,1009900,1012277,1006870029,93,"{'latitude': '40.7433065761', 'needs_recoding': False, 'longitude': '-74.0080261233', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
894,BK,Limited Free,SPECTRUM,McCarren Park,Track & Field,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK73,North Side-South Side,33,11222,301,515,3051500,0,3026960001,94,"{'latitude': '40.720079', 'needs_recoding': False, 'longitude': '-73.949511', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
895,BK,Limited Free,SPECTRUM,McCarren Park,Track & Field,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK73,North Side-South Side,33,11222,301,515,3051500,0,3026960001,95,"{'latitude': '40.720079', 'needs_recoding': False, 'longitude': '-73.949511', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
896,BK,Limited Free,SPECTRUM,McCarren Park,Track & Field,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK73,North Side-South Side,33,11222,301,515,3051500,0,3026960001,96,"{'latitude': '40.720079', 'needs_recoding': False, 'longitude': '-73.949511', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
897,BK,Limited Free,SPECTRUM,McKinley Park,Fort Hamilton PKWY Between 76th & 77th St,40.625004,-74.017875,979288.0296,166982.6956,Outdoor TWC Aerial,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK30,Dyker Heights,43,11228,310,132,3013200,0,0,97,"{'latitude': '40.625004', 'needs_recoding': False, 'longitude': '-74.017875', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
898,BK,Limited Free,SPECTRUM,McKinley Park,Tennis Courts at 76th St. & Hamilton,40.625313,-74.017344,979435.4538,167095.243,Outdoor TWC Aerial,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK30,Dyker Heights,43,11228,310,132,3013200,0,0,98,"{'latitude': '40.625313', 'needs_recoding': False, 'longitude': '-74.017344', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
899,BK,Limited Free,SPECTRUM,McKinley Park,Basketball Courts at Bay Ridge Pkwy,40.62588,-74.016509,979667.2815,167301.7714,Outdoor TWC Aerial,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK30,Dyker Heights,43,11228,310,132,3013200,0,0,99,"{'latitude': '40.62588', 'needs_recoding': False, 'longitude': '-74.016509', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
900,BK,Limited Free,SPECTRUM,McKinley Park,Entrance off 73rd St,40.62638,-74.01579,979866.9008,167483.898,Outdoor TWC Aerial,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK30,Dyker Heights,43,11228,310,132,3013200,0,0,100,"{'latitude': '40.62638', 'needs_recoding': False, 'longitude': '-74.01579', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
901,BK,Limited Free,SPECTRUM,McKinley Park,Comfort station & Playground area,40.626553,-74.016787,979590.1589,167546.9779,Outdoor TWC Aerial,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK30,Dyker Heights,43,11228,310,132,3013200,3399352,3059330001,101,"{'latitude': '40.626553', 'needs_recoding': False, 'longitude': '-74.016787', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
902,BK,Limited Free,SPECTRUM,Metropolitan Recreation Center - Pool,2nd Fl Aerobics Rm,40.715088,-73.960502,995199.5591,199804.8199,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK73,North Side-South Side,34,11211,301,553,3055300,3062457,3023660004,102,"{'latitude': '40.715088', 'needs_recoding': False, 'longitude': '-73.960502', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
903,BK,Limited Free,SPECTRUM,Metropolitan Recreation Center - Pool,Lobby area,40.715088,-73.960502,995199.5591,199804.8199,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,0,,3,Brooklyn,BK73,North Side-South Side,34,11211,301,553,3055300,3062457,3023660004,103,"{'latitude': '40.715088', 'needs_recoding': False, 'longitude': '-73.960502', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
904,SI,Limited Free,SPECTRUM,Midland Beach and Franklin D. Roosevelt Boardwalk,Along Boardwalk and Beach,40.568366,-74.090642,959067.091,146360.5502,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI45,New Dorp-Midland Beach,50,10305,595,11202,5011202,0,5038930001,104,"{'latitude': '40.568366', 'needs_recoding': False, 'longitude': '-74.090642', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
905,SI,Limited Free,SPECTRUM,Midland Beach and Franklin D. Roosevelt Boardwalk,Along Boardwalk and Beach,40.569365,-74.08949,959387.5208,146724.181,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI45,New Dorp-Midland Beach,50,10305,595,11202,5011202,0,5038790001,105,"{'latitude': '40.569365', 'needs_recoding': False, 'longitude': '-74.08949', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
906,SI,Limited Free,SPECTRUM,Midland Beach and Franklin D. Roosevelt Boardwalk,Along Boardwalk and Beach,40.570195,-74.088547,959649.8146,147026.3041,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI45,New Dorp-Midland Beach,50,10305,595,11202,5011202,0,5038790001,106,"{'latitude': '40.570195', 'needs_recoding': False, 'longitude': '-74.088547', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
907,SI,Limited Free,SPECTRUM,Midland Beach and Franklin D. Roosevelt Boardwalk,Along Boardwalk and Beach,40.571268,-74.087293,959998.5911,147416.8745,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI45,New Dorp-Midland Beach,50,10305,595,11202,5011202,0,5038790001,107,"{'latitude': '40.571268', 'needs_recoding': False, 'longitude': '-74.087293', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
908,SI,Limited Free,SPECTRUM,Midland Beach and Franklin D. Roosevelt Boardwalk,Along Boardwalk and Beach,40.572313,-74.086013,960354.5694,147797.2419,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,11201,5011201,0,5038680001,108,"{'latitude': '40.572313', 'needs_recoding': False, 'longitude': '-74.086013', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
909,SI,Limited Free,SPECTRUM,Midland Beach and Franklin D. Roosevelt Boardwalk,Along Boardwalk and Beach,40.573338,-74.084406,960801.3727,148170.2401,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,11201,5011201,0,5038680060,109,"{'latitude': '40.573338', 'needs_recoding': False, 'longitude': '-74.084406', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
925,QU,Limited Free,SPECTRUM,Kissena Park,Park Perimeter,40.74726,-73.80286,1038874.346,211585.0834,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN52,East Flushing,20,11365,407,1207,4120700,0,0,1352,"{'latitude': '40.74726', 'needs_recoding': False, 'longitude': '-73.80286', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
926,QU,Limited Free,SPECTRUM,Kissena Park,Park Perimeter,40.74914,-73.8027,1038917.137,212270.1257,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN52,East Flushing,20,11358,407,1207,4120700,0,0,1353,"{'latitude': '40.74914', 'needs_recoding': False, 'longitude': '-73.8027', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
